Handle,Timestamp,Content,Comments,Retweets,Likes
@brian_armstrong,2023-08-30T00:42:03.000Z,Exactly - this tech cannot be uninvented,119,218,"1,951"
@brian_armstrong,2023-08-29T17:29:25.000Z,"Congrats!

Strange world we live in where winning against this SEC in court is seen as a rite of passage in our industry.",51,105,"1,210"
@matthuang,2023-08-29T15:21:03.000Z,toddler this morning: dad your decision to withhold blueberries is arbitrary and capricious,26,19,429
@ResearchHubF,2023-08-29T18:34:19.000Z,"Join us for an engaging fireside chat with , the CEO and co-founder of  and , at #SciCon2023!

Do you have burning questions for Brian about Research Hub, Decentralized Science, or Science in general? Share your questions below. Sign Up…",4,18,45
@PatrickMcHenry,2023-08-29T17:09:03.000Z,"SEC Chair 's crusade against the digital asset ecosystem is falling apart under scrutiny from the courts.

This is yet another example of why a comprehensive regulatory framework, like the FIT for the 21st Century Act, must be made law.",136,530,"2,079"
@brian_armstrong,2023-08-29T20:13:29.000Z,"Cool NFT that evolves based on your activity.

I'm currently Mint Mastermind, with 2 more levels to become Fully Based.

It's the last few days of #OnchainSummerSend ""gm"" to onchainsummer.eth in  (new messaging functionality based on  protocol)",81,67,329
@RSSH273,2023-08-29T14:41:23.000Z,"The great thing about the American political system is that it’s designed to curtail administrative overreach 

In the face of an intransigent , the courts will ensure crypto has a future in the US",15,79,404
@Sonnenshein,2023-08-29T14:28:34.000Z," JUST IN The D.C. Circuit ruled in favor of  in our lawsuit challenging the SEC's decision to deny $GBTC's conversion to an ETF!

Thank you to everyone who has been on this journey with us, especially our investors. We are grateful for your support and…",254,828,"3,835"
@jessepollak,2023-08-29T14:02:28.000Z,"Milestone: 100,000 ETH bridged to  ",128,168,"1,055"
@iampaulgrewal,2023-08-29T15:49:52.000Z,"3-0. Judge Rao writing for the panel. I’ll say it again— they are not perfect but when it comes to protecting the rule of law, the courts remain our last, best hope .",40,168,"1,174"
@JoinBasedMgmt,2023-08-21T20:39:17.000Z,"Genesis mint officially closed 

Thank you to everyone who minted and we welcome all 1,931 of you to management 

More soon",10,27,85
@HesterPeirce,2023-08-28T17:06:13.000Z,The SEC filed and settled its first NFT enforcement action today: https://sec.gov/news/press-release/2023-163… Here's Commissioner Uyeda's and my dissent: https://sec.gov/news/statement/peirce-uyeda-statement-nft-082823…,182,303,871
@brian_armstrong,2023-08-27T22:54:04.000Z,Minted!,101,115,501
@brian_armstrong,2023-08-27T17:00:00.000Z,"I just minted ClashMon Game NFT Mystery Box, celebrating the start of  bringing people onchain.

It’s Onchain Summer.",103,85,367
@jessepollak,2023-08-25T21:36:28.000Z,"100s of artists all over the world
working together in a positive sum way 
to create incredibly beautiful art 
that earns them real money

THIS IS WHAT ONCHAIN IS ALL ABOUT",23,80,318
@brian_armstrong,2023-08-25T18:46:35.000Z,,86,82,427
@coinbase,2023-08-25T16:04:29.000Z,"ᴏɴᴄʜᴀɪɴ  ꜱᴜᴍᴍᴇʀ

Now entering the pool: Atari's throwing it back to 1982 Summer Camp with a unique onchain collectible and retro merch.

Mint now: http://onchainsummer.xyz/atari",195,175,566
@brian_armstrong,2023-08-25T18:15:38.000Z,,46,33,223
@DavidSacks,2023-08-25T00:33:27.000Z,"Biden's DOJ is suing SpaceX for not hiring more refugees. In other words, it demands SpaceX hire fewer Americans! But national security laws require that rocket companies hire American. This lawsuit is so nonsensical it suggests a political motivation.","1,111","4,324",16.1K
@brian_armstrong,2023-08-25T17:23:47.000Z,"I just minted Atari Summer Camp, celebrating the start of  bringing people onchain.

It’s Onchain Summer.",72,30,249
@BuildOnBase,2023-08-24T16:05:24.000Z,"In order to enable a global, open, onchain economy, we believe that Base must be decentralized

To prioritize this, we've built Base on the OP Stack in collaboration with Today, we're sharing an update on our commitment",94,442,"1,375"
@eldsjal,2023-08-23T16:24:23.000Z,"I have my guiding motto on a wall in my house. It’s a quote from George Bernard Shaw that says: “The reasonable man adapts himself to the world; the unreasonable one persists in trying to adapt the world to himself. Therefore, all progress depends on the unreasonable man.”

I am…",178,618,"4,604"
@brian_armstrong,2023-08-23T14:15:14.000Z,,45,98,302
@brian_armstrong,2023-08-23T00:37:53.000Z,,78,61,325
@brian_armstrong,2023-08-22T23:32:53.000Z,". hit 16 transactions per second yesterday

lots due to  but still - incredible growth",495,384,"1,805"
@brian_armstrong,2023-08-22T04:41:44.000Z,"Shout out to the mobile Safari team at Apple for this brave act of civil disobedience.

Know that you have friends on the outside who will protect you.",125,219,"1,463"
@brian_armstrong,2023-08-21T23:36:54.000Z,"Excited to see $USDC launching on new chains and appreciative of all the work with  and  over the years.

The world needs reliable infrastructure for stablecoins to help increase economic freedom globally!",91,160,"1,043"
@patrick_oshag,2023-08-19T17:07:53.000Z,"Just before he stepped down as CEO of Amazon, Jeff Bezos wrote his final shareholder letter. He closed it out with a section he titled, “Differentiation is Survival and the Universe Wants You to be Typical.” 

He prefaced his own thoughts with a quote from The Blind Watchmaker,…",42,297,"1,522"
@brian_armstrong,2023-08-20T16:30:55.000Z,"This is what the Bay Area could be with less government intervention, and more economic freedom.",260,168,"1,679"
@brian_armstrong,2023-08-18T22:20:43.000Z,"Last year we released a documentary about Coinbase's 10 year journey from idea to public company. Excited it's now available to watch on Youtube worldwide for free.

Hopefully now more people can watch it and be inspired to build something of their own.",239,616,"2,554"
@EleanorTerrett,2023-08-18T20:50:15.000Z,"Interesting that even the  is accepting that digital assets themselves are not inherently securities. 

However, not entirely surprising as both Judge Rakoff and Judge Torres came to this conclusion in their respective cases.",96,462,"1,535"
@giancarloMKTS,2023-08-17T14:36:16.000Z,"3 take-aways: 1)  continues to bring #crypto into regulatory envelope by existing reg process, not just by enforcement, 2) #SRO oversight still key to orderly  mkts incl. crypto & 3) fits w/intermediated structure of US futures mkts.   https://twitter.com/coinbase/status/1691751814004175204…",22,51,171
@brian_armstrong,2023-08-17T18:39:20.000Z,"I just minted Summer Kevin, celebrating the start of  bringing people onchain.

It’s Onchain Summer.",218,65,499
@zosegal,2023-08-16T22:51:07.000Z,"This is an incredible value if you've been curious to try Coinbase One (free trades, boosted rewards, etc)... #OnchainSummer mints on Base can cost pennies",19,21,105
@im_not_art,2023-08-15T22:15:20.000Z,Onchain Summer in Chicago starts in 45 mins ,42,39,131
@brian_armstrong,2023-08-16T15:53:40.000Z,"Major moment for crypto regulatory clarity in the U.S.

This has been a multi-year process toward approval, and we're excited to finally be launching federally regulated crypto derivatives with margin to our U.S. customers.

When there is a clear path to register, we do. https://twitter.com/coinbase/status/1691751814004175204…",258,"1,150","6,008"
@brian_armstrong,2023-08-15T18:52:11.000Z,Well said. Blatantly political behavior from a regulator undermines trust in our institutions. Everyone deserves equal treatment under the law.,166,373,"1,786"
@FireblocksHQ,2023-08-15T14:19:38.000Z,"We're excited to announce that Fireblocks has launched support for Base mainnet, a new Ethereum L2 blockchain incubated by . Fireblocks users can now access  with the ease, efficiency, and security they’ve come to expect from our platform. Read on →…",63,46,105
@iampaulgrewal,2023-08-14T19:27:40.000Z,"I get a lot of wonderful people asking:  I'm just a normal person, how can I help get to reasonable rules for crypto?  Well, here's how:  sign up below.",43,47,256
@brian_armstrong,2023-08-15T04:08:39.000Z,,146,90,953
@coinbase,2023-08-14T20:45:06.000Z,"O Canada.
America’s friendly hat.

Effective today, you can all now easily buy, sell, and trade crypto on Coinbase.

Welcome, neighbours.

Read more: https://coinbase.com/blog/coinbase-officially-launches-in-canada…",257,316,"1,460"
@jessepollak,2023-08-14T20:03:06.000Z,if you like onchain summer mint the stand with crypto shield time for better crypto policy globally ,42,20,200
@JBSDC,2023-08-14T21:53:11.000Z,"Over the weekend,  and I published an op-ed on how many of my fellow progressives are making an analytical mistake when it comes to crypto.

This is probably the most personal work I've done in a long time.https://fortune.com/crypto/2023/08/12/what-progressives-get-wrong-when-it-comes-to-crypto/amp/…",17,66,214
@ViktorBunin,2023-08-14T18:36:27.000Z,"Friends, I am incredibly happy to share that  launched https://standwithcrypto.org.

Open it, sign up, and get involved. This will be one of the most impactful things you'll do all week and it only takes 30 seconds.

Stand with Coinbase as we stand with Crypto and with You.",38,74,298
@lucmatheson,2023-08-14T19:53:13.000Z,I’ve been a  customer for 9+ years. Today Coinbase officially launched in #Canada. A special moment for me - and the future of crypto in Canada. Now the hard work begins! ,21,12,176
@BuildOnBase,2023-08-14T21:58:31.000Z,"""With lawmakers casting a shadow over the future of onchain technologies, we recognize the urgent need to rally the community.""

Learn how the #StandWithCrypto Alliance is mobilizing the crypto community for a better onchain futurehttps://onchainsummer.xyz/standwithcrypto",286,419,"1,197"
@brian_armstrong,2023-08-15T00:19:26.000Z,. has been a great board member at Coinbase,81,57,566
@NanaMurugesan,2023-08-14T16:04:30.000Z,Hi from Toronto with our country director    Thrilled to announce that Coinbase is expanding into Canada - our next priority #GoDeep market. We have an amazing team of nearly 200 here to build from Canada for Canada  and the world!,25,26,146
@brian_armstrong,2023-08-14T16:46:30.000Z,"Coinbase is launching in Canada today! New leadership, new payment rails, new regulatory milestones, and 200 local employees.

Smart countries are embracing this technology (and creating regulatory clarity) to help update the financial system and drive economic growth.…",552,"1,089","7,111"
@brian_armstrong,2023-08-14T16:38:12.000Z,"Crypto market structure and stablecoin bills doing a bunch of this lately. Passed the house committees with bipartisan support! Next step full house vote.

These bills are pretty much common sense: protect investors, foster innovation.",94,110,739
@BuildOnBase,2023-08-12T16:03:45.000Z,"ONCHAIN SUMMER  DAY FOUR has curated a selection of onchain music from renowned artists , , and The mints include exclusives like unreleased songs and access to never-before-heard demoshttps://onchainsummer.xyz/anotherblock",204,546,"1,143"
@brian_armstrong,2023-08-13T18:20:15.000Z,"One thing #OnchainSummer is exposing is just how broken our UX is in the main Coinbase app for NFTs, Dapps, and L2s today. Sorry to say, but true.
If we face truth, we can get motivated to improve it. These need to be first class experiences, and #OnchainSummer is a great impetus…",540,330,"2,629"
@brian_armstrong,2023-08-13T18:11:45.000Z,Spotted in the wild - LFG,66,48,473
